country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Kenya,113.546,111.9768,110.4076,108.8384,107.2692,105.7,105.4,105.1,104.8,104.5,104.2,103.4048,102.6096,101.8144,101.0192,100.224,99.0102,97.7964,96.5826,95.3688,94.155,92.843,91.531,90.219
KyrgyzRepublic,68.347,67.3048,66.2626,65.2204,64.1782,63.136,57.3828,51.6296,45.8764,40.1232,34.37,33.4474,32.5248,31.6022,30.6796,29.757,32.1248,34.4926,36.8604,39.2282,41.596,40.7962,39.9964,39.1966
Cambodia,66.781,63.727,60.673,57.619,54.565,51.511,50.8464,50.1818,49.5172,48.8526,48.188,47.946,47.704,47.462,47.22,46.978,47.3456,47.7132,48.0808,48.4484,48.816,49.9346,51.0532,52.1718
Kiribati,45.94,45.064,44.188,43.312,42.436,41.56,39.9484,38.3368,36.7252,35.1136,33.502,32.2492,30.9964,29.7436,28.4908,27.238,26.0172,24.7964,23.5756,22.3548,21.134,19.5494,17.9648,16.3802
St.KittsandNevis,,,,,,,,,,,,,,,,,,,,,,,,
"Korea,Rep.",4.159,3.9176,3.6762,3.4348,3.1934,2.952,2.8014,2.6508,2.5002,2.3496,2.199,2.1778,2.1566,2.1354,2.1142,2.093,2.034,1.975,1.916,1.857,1.798,1.7282,1.6584,1.5886
Kuwait,21.35,22.3408,23.3316,24.3224,25.3132,26.304,24.9764,23.6488,22.3212,20.9936,19.666,18.5694,17.4728,16.3762,15.2796,14.183,13.6564,13.1298,12.6032,12.0766,11.55,10.8486,10.1472,9.4458
LatinAmerica&Caribbean(excludinghighincome),83.32349976,83.54402026,83.76202099,83.97880998,84.18971447,84.40263553,83.4871757,82.56420403,81.62528009,80.67210876,79.69831484,77.95887571,76.23132934,74.52286555,72.82977317,71.15096831,70.38710282,69.61620225,68.83748214,68.05276946,67.26497495,66.27945472,65.29761792,64.31676204
LaoPDR,104.864,101.2154,97.5668,93.9182,90.2696,86.621,84.337,82.053,79.769,77.485,75.201,75.0988,74.9966,74.8944,74.7922,74.69,72.983,71.276,69.569,67.862,66.155,65.348,64.541,63.734
Lebanon,38.987,36.8482,34.7094,32.5706,30.4318,28.293,26.5026,24.7122,22.9218,21.1314,19.341,17.9682,16.5954,15.2226,13.8498,12.477,12.701,12.925,13.149,13.373,13.597,13.1262,12.6554,12.1846
Liberia,161.417,159.5558,157.6946,155.8334,153.9722,152.111,151.1758,150.2406,149.3054,148.3702,147.435,146.3398,145.2446,144.1494,143.0542,141.959,137.0522,132.1454,127.2386,122.3318,117.425,113.9902,110.5554,107.1206
Libya,7.756,7.5568,7.3576,7.1584,6.9592,6.76,6.728,6.696,6.664,6.632,6.6,6.61,6.62,6.63,6.64,6.65,6.585,6.52,6.455,6.39,6.325,6.2694,6.2138,6.1582
St.Lucia,94.627,89.6626,84.6982,79.7338,74.7694,69.805,68.234,66.663,65.092,63.521,61.95,61.8408,61.7316,61.6224,61.5132,61.404,60.385,59.366,58.347,57.328,56.309,55.3476,54.3862,53.4248
LatinAmerica&Caribbean,82.5863598,82.7840086,82.97778363,83.1681765,83.35170167,83.5350474,82.6070434,81.66921298,80.71395112,79.74198408,78.74825209,77.04112803,75.3479738,73.67677413,72.02555306,70.39036779,69.63724345,68.87854936,68.11358293,67.3462818,66.57745349,65.60862656,64.64322089,63.67758201
Leastdevelopedcountries:UNclassification,133.2174781,131.8463799,130.3666988,128.7396179,127.0031824,125.1305765,123.2217031,121.3759555,119.6783233,118.1928744,116.8660894,115.0782783,113.3054398,111.4935084,109.6703835,107.8076456,105.7615715,103.6606057,101.5204268,99.32565681,97.12237248,94.95068966,92.75608078,90.54559414
Lowincome,134.5273349,134.9829021,135.1699258,134.96165,134.4152925,133.5312234,131.7067564,129.9368888,128.3515577,126.9461755,125.6996356,123.844542,122.0012668,120.1260791,118.2051322,116.2794349,113.9070886,111.5121226,109.0934511,106.6349208,104.1600075,101.5657522,98.9757448,96.40613226
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,
SriLanka,29.293,29.2664,29.2398,29.2132,29.1866,29.16,28.9088,28.6576,28.4064,28.1552,27.904,26.781,25.658,24.535,23.412,22.289,21.3866,20.4842,19.5818,18.6794,17.777,16.569,15.361,14.153
Lowermiddleincome,89.86747783,87.21175894,84.5359234,81.82049132,79.06811612,76.27857306,74.22174822,72.1630951,70.11684506,68.08455773,66.06325581,64.30218771,62.55300884,60.81978191,59.10062131,57.40022338,56.05152108,54.71465888,53.38079508,52.04696764,50.71610117,49.34445067,47.96589348,46.58102452
Low&middleincome,70.85504802,70.08460629,69.18691599,68.06548229,66.63695765,65.03242261,63.7628028,62.29771662,60.66881226,58.88707386,56.98498803,55.30066412,53.84500168,52.70504442,51.82177114,51.20180667,50.94716394,50.74992602,50.5154449,50.23144238,49.91715004,49.4409597,48.85594026,48.14166339
Lesotho,86.31,87.852,89.394,90.936,92.478,94.02,93.1342,92.2484,91.3626,90.4768,89.591,90.3984,91.2058,92.0132,92.8206,93.628,93.0006,92.3732,91.7458,91.1184,90.491,91.3852,92.2794,93.1736
Late-demographicdividend,30.95797111,30.31428059,29.6550697,28.89573287,27.94624385,26.87992762,26.3958917,25.72775961,24.8877317,23.90450736,22.79029865,21.88934613,21.15833457,20.64921819,20.32693888,20.17941894,20.38383834,20.68213328,21.01137371,21.3777792,21.7860639,22.01263281,22.19287567,22.28274766
Lithuania,44.877,42.2564,39.6358,37.0152,34.3946,31.774,29.6338,27.4936,25.3534,23.2132,21.073,20.6424,20.2118,19.7812,19.3506,18.92,17.9388,16.9576,15.9764,14.9952,14.014,12.8092,11.6044,10.3996
Luxembourg,12.522,12.0494,11.5768,11.1042,10.6316,10.159,10.4674,10.7758,11.0842,11.3926,11.701,11.286,10.871,10.456,10.041,9.626,9.0992,8.5724,8.0456,7.5188,6.992,6.5708,6.1496,5.7284
Latvia,43.505,39.1908,34.8766,30.5624,26.2482,21.934,21.0008,20.0676,19.1344,18.2012,17.268,17.4462,17.6244,17.8026,17.9808,18.159,17.5992,17.0394,16.4796,15.9198,15.36,14.669,13.978,13.287
"MacaoSAR,China",7,6.8816,6.7632,6.6448,6.5264,6.408,5.9568,5.5056,5.0544,4.6032,4.152,3.962,3.772,3.582,3.392,3.202,3.3352,3.4684,3.6016,3.7348,3.868,3.6826,3.4972,3.3118
St.Martin(Frenchpart),,,,,,,,,,,,,,,,,,,,,,,,
Morocco,37.106,36.4684,35.8308,35.1932,34.5556,33.918,33.9338,33.9496,33.9654,33.9812,33.997,33.7114,33.4258,33.1402,32.8546,32.569,32.7522,32.9354,33.1186,33.3018,33.485,32.7784,32.0718,31.3652
Monaco,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,63.178,62.1568,61.1356,60.1144,59.0932,58.072,52.6486,47.2252,41.8018,36.3784,30.955,30.1968,29.4386,28.6804,27.9222,27.164,26.8616,26.5592,26.2568,25.9544,25.652,24.444,23.236,22.028
Madagascar,150.16,151.1518,152.1436,153.1354,154.1272,155.119,153.9898,152.8606,151.7314,150.6022,149.473,146.4332,143.3934,140.3536,137.3138,134.274,131.9876,129.7012,127.4148,125.1284,122.842,120.168,117.494,114.82
Maldives,102.577,91.6972,80.8174,69.9376,59.0578,48.178,43.3276,38.4772,33.6268,28.7764,23.926,21.9898,20.0536,18.1174,16.1812,14.245,13.276,12.307,11.338,10.369,9.4,8.338,7.276,6.214
MiddleEast&NorthAfrica,63.11827163,60.01141695,56.92798875,53.72770767,50.62274293,47.45375401,45.87727099,44.30048618,42.73510099,41.10086211,39.47042265,39.16166551,38.86934751,38.5927346,38.30661176,38.05743145,38.26085244,38.48194267,38.7197425,38.94019605,39.16994668,38.86694439,38.58115476,38.28921303
Mexico,79.826,80.6896,81.5532,82.4168,83.2804,84.144,82.6598,81.1756,79.6914,78.2072,76.723,75.6132,74.5034,73.3936,72.2838,71.174,70.1332,69.0924,68.0516,67.0108,65.97,64.7146,63.4592,62.2038
MarshallIslands,,,,,,,,,,,,,,,,,,,,,,,,
Middleincome,65.14443252,64.1122789,62.96512727,61.61543695,59.98617469,58.19273243,56.8706166,55.34798474,53.64874726,51.79001586,49.80097399,48.11168613,46.63105828,45.43694526,44.47747059,43.74375523,43.42196026,43.15653779,42.86420368,42.5446286,42.20412692,41.7184753,41.14072078,40.44946977
"Macedonia,FYR",43.173,41.4934,39.8138,38.1342,36.4546,34.775,32.5642,30.3534,28.1426,25.9318,23.721,23.1162,22.5114,21.9066,21.3018,20.697,20.3654,20.0338,19.7022,19.3706,19.039,18.4472,17.8554,17.2636
Mali,196.339,195.2604,194.1818,193.1032,192.0246,190.946,190.0094,189.0728,188.1362,187.1996,186.263,184.6406,183.0182,181.3958,179.7734,178.151,178.2906,178.4302,178.5698,178.7094,178.849,177.1464,175.4438,173.7412
Malta,11.884,13.2174,14.5508,15.8842,17.2176,18.551,18.9012,19.2514,19.6016,19.9518,20.302,19.9154,19.5288,19.1422,18.7556,18.369,18.2486,18.1282,18.0078,17.8874,17.767,17.3048,16.8426,16.3804
Myanmar,30.784,29.9136,29.0432,28.1728,27.3024,26.432,26.0362,25.6404,25.2446,24.8488,24.453,23.5608,22.6686,21.7764,20.8842,19.992,19.5216,19.0512,18.5808,18.1104,17.64,17.1758,16.7116,16.2474
MiddleEast&NorthAfrica(excludinghighincome),64.34761062,61.27472018,58.2298892,55.17461429,52.11360134,48.97287808,47.47336893,45.95678134,44.44399368,42.90872523,41.38112026,41.18747877,41.01947005,40.8787737,40.78685017,40.73402118,41.08022668,41.44212256,41.81322183,42.1936955,42.57831945,42.38766497,42.19325906,41.96768763
Montenegro,26.278,25.3918,24.5056,23.6194,22.7332,21.847,20.774,19.701,18.628,17.555,16.482,16.929,17.376,17.823,18.27,18.717,17.6396,16.5622,15.4848,14.4074,13.33,12.897,12.464,12.031
Mongolia,38.421,37.0232,35.6254,34.2276,32.8298,31.432,29.4552,27.4784,25.5016,23.5248,21.548,21.0448,20.5416,20.0384,19.5352,19.032,19.0316,19.0312,19.0308,19.0304,19.03,17.6874,16.3448,15.0022
NorthernMarianaIslands,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,188.932,187.2686,185.6052,183.9418,182.2784,180.615,181.9708,183.3266,184.6824,186.0382,187.394,184.633,181.872,179.111,176.35,173.589,169.6202,165.6514,161.6826,157.7138,153.745,148.1392,142.5334,136.9276
Mauritania,106.408,105.3192,104.2304,103.1416,102.0528,100.964,99.6352,98.3064,96.9776,95.6488,94.32,92.97,91.62,90.27,88.92,87.57,86.5236,85.4772,84.4308,83.3844,82.338,80.8598,79.3816,77.9034
Mauritius,42.571,41.3146,40.0582,38.8018,37.5454,36.289,36.3276,36.3662,36.4048,36.4434,36.482,36.1592,35.8364,35.5136,35.1908,34.868,33.7262,32.5844,31.4426,30.3008,29.159,28.8782,28.5974,28.3166
Malawi,164.245,164.6148,164.9846,165.3544,165.7242,166.094,164.537,162.98,161.423,159.866,158.309,157.9304,157.5518,157.1732,156.7946,156.416,153.1764,149.9368,146.6972,143.4576,140.218,138.595,136.972,135.349
Malaysia,19.002,18.2014,17.4008,16.6002,15.7996,14.999,14.601,14.203,13.805,13.407,13.009,12.9748,12.9406,12.9064,12.8722,12.838,12.8228,12.8076,12.7924,12.7772,12.762,13.0802,13.3984,13.7166
NorthAmerica,56.20353041,54.62156877,53.04739889,51.48195081,49.90169867,48.32432234,46.76721178,45.21049391,43.65052352,42.07546796,40.50289414,39.85997724,39.219273,38.57767384,37.91506415,37.25507141,35.45489056,33.66387734,31.8828787,30.09186958,28.29294757,25.54854423,22.80669398,20.0721075
Namibia,103.447,100.8356,98.2242,95.6128,93.0014,90.39,88.656,86.922,85.188,83.454,81.72,81.3312,80.9424,80.5536,80.1648,79.776,79.776,79.776,79.776,79.776,79.776,78.5882,77.4004,76.2126
NewCaledonia,35.274,31.4858,27.6976,23.9094,20.1212,16.333,16.8542,17.3754,17.8966,18.4178,18.939,19.4374,19.9358,20.4342,20.9326,21.431,20.9884,20.5458,20.1032,19.6606,19.218,19.1884,19.1588,19.1292
Niger,222.435,222.1288,221.8226,221.5164,221.2102,220.904,220.2324,219.5608,218.8892,218.2176,217.546,216.675,215.804,214.933,214.062,213.191,212.25,211.309,210.368,209.427,208.486,206.045,203.604,201.163
Nigeria,143.433,142.0736,140.7142,139.3548,137.9954,136.636,135.3652,134.0944,132.8236,131.5528,130.282,128.8608,127.4396,126.0184,124.5972,123.176,121.9508,120.7256,119.5004,118.2752,117.05,114.468,111.886,109.304
Nicaragua,146.16,141.9748,137.7896,133.6044,129.4192,125.234,122.8254,120.4168,118.0082,115.5996,113.191,111.4936,109.7962,108.0988,106.4014,104.704,102.32,99.936,97.552,95.168,92.784,91.2078,89.6316,88.0554
Netherlands,7.067,6.888,6.709,6.53,6.351,6.172,6.3532,6.5344,6.7156,6.8968,7.078,6.7212,6.3644,6.0076,5.6508,5.294,5.1348,4.9756,4.8164,4.6572,4.498,4.2934,4.0888,3.8842
Norway,15.748,15.162,14.576,13.99,13.404,12.818,12.2498,11.6816,11.1134,10.5452,9.977,9.7642,9.5514,9.3386,9.1258,8.913,8.3522,7.7914,7.2306,6.6698,6.109,6.0244,5.9398,5.8552
Nepal,135.077,133.6342,132.1914,130.7486,129.3058,127.863,124.4896,121.1162,117.7428,114.3694,110.996,107.5632,104.1304,100.6976,97.2648,93.832,90.0664,86.3008,82.5352,78.7696,75.004,73.7654,72.5268,71.2882
Nauru,,,,,,,,,,,,,,,,,,,,,,,,
NewZealand,33.398,32.6908,31.9836,31.2764,30.5692,29.862,29.2338,28.6056,27.9774,27.3492,26.721,27.397,28.073,28.749,29.425,30.101,29.1426,28.1842,27.2258,26.2674,25.309,24.6234,23.9378,23.2522
OECDmembers,36.30145284,36.01355059,35.68820722,35.30160042,34.8681108,34.38317062,33.78283121,33.1703346,32.56500066,31.88971847,31.19692185,30.83648395,30.46546999,30.10053139,29.78022629,29.4717702,28.66863952,27.84781459,27.00848634,26.16993085,25.29703175,24.0844981,22.87283262,21.6625069
Oman,72.907,67.017,61.127,55.237,49.347,43.457,38.9866,34.5162,30.0458,25.5754,21.105,19.603,18.101,16.599,15.097,13.595,13.0036,12.4122,11.8208,11.2294,10.638,9.6078,8.5776,7.5474
Othersmallstates,89.01397508,87.81637206,86.62855556,85.41556228,83.83759101,82.26255708,80.87479821,79.51345123,78.16676167,76.63822735,75.15574923,74.4186542,73.7160012,73.0049808,71.95337725,71.00742336,69.93689123,69.06698729,68.28452601,67.19500446,66.16234524,64.71697215,63.28991163,61.82841329
Pakistan,76.079,72.816,69.553,66.29,63.027,59.764,56.9988,54.2336,51.4684,48.7032,45.938,45.0736,44.2092,43.3448,42.4804,41.616,41.4576,41.2992,41.1408,40.9824,40.824,39.99,39.156,38.322
Panama,92.482,92.7822,93.0824,93.3826,93.6828,93.983,92.3604,90.7378,89.1152,87.4926,85.87,85.0858,84.3016,83.5174,82.7332,81.949,81.2622,80.5754,79.8886,79.2018,78.515,76.9206,75.3262,73.7318
Peru,69.999,70.0994,70.1998,70.3002,70.4006,70.501,68.7008,66.9006,65.1004,63.3002,61.5,60.1396,58.7792,57.4188,56.0584,54.698,54.1862,53.6744,53.1626,52.6508,52.139,50.9086,49.6782,48.4478
Philippines,50.986,50.6012,50.2164,49.8316,49.4468,49.062,50.024,50.986,51.948,52.91,53.872,53.9148,53.9576,54.0004,54.0432,54.086,54.6682,55.2504,55.8326,56.4148,56.997,58.8826,60.7682,62.6538
Palau,,,,,,,,,,,,,,,,,,,,,,,,
PapuaNewGuinea,68.551,68.4736,68.3962,68.3188,68.2414,68.164,67.5318,66.8996,66.2674,65.6352,65.003,64.256,63.509,62.762,62.015,61.268,60.3922,59.5164,58.6406,57.7648,56.889,56.07,55.251,54.432
Poland,29.363,27.2972,25.2314,23.1656,21.0998,19.034,18.3252,17.6164,16.9076,16.1988,15.49,15.5802,15.6704,15.7606,15.8508,15.941,15.6972,15.4534,15.2096,14.9658,14.722,14.193,13.664,13.135
Pre-demographicdividend,145.7415243,144.7558753,143.7473868,142.7166107,141.6628955,140.6033297,139.6751778,138.7505885,137.8336043,136.9229647,136.0187327,134.3996817,132.797578,131.2198248,129.6571203,128.1211854,126.0978263,124.0624301,122.0024358,119.8978477,117.7730597,115.1560643,112.5295158,109.8974147
PuertoRico,73.183,73.0264,72.8698,72.7132,72.5566,72.4,70.791,69.182,67.573,65.964,64.355,61.4868,58.6186,55.7504,52.8822,50.014,49.4708,48.9276,48.3844,47.8412,47.298,45.0884,42.8788,40.6692
"Korea,Dem.People’sRep.",1.755,1.6532,1.5514,1.4496,1.3478,1.246,1.1896,1.1332,1.0768,1.0204,0.964,0.8994,0.8348,0.7702,0.7056,0.641,0.6404,0.6398,0.6392,0.6386,0.638,0.5994,0.5608,0.5222
Portugal,21.845,21.5594,21.2738,20.9882,20.7026,20.417,20.3734,20.3298,20.2862,20.2426,20.199,19.4064,18.6138,17.8212,17.0286,16.236,15.379,14.522,13.665,12.808,11.951,11.1172,10.2834,9.4496
Paraguay,92.404,92.3036,92.2032,92.1028,92.0024,91.902,88.8454,85.7888,82.7322,79.6756,76.619,74.8606,73.1022,71.3438,69.5854,67.827,66.3098,64.7926,63.2754,61.7582,60.241,59.1124,57.9838,56.8552
WestBankandGaza,110.127,107.6028,105.0786,102.5544,100.0302,97.506,92.3964,87.2868,82.1772,77.0676,71.958,70.7318,69.5056,68.2794,67.0532,65.827,64.9058,63.9846,63.0634,62.1422,61.221,60.1816,59.1422,58.1028
Pacificislandsmallstates,61.60684605,59.71558751,57.65762139,55.49117288,53.35967391,51.17450899,50.23829688,49.32627686,48.46052902,47.69441088,46.98633193,46.76020536,46.46828379,46.10232137,45.69088458,45.23113788,44.32543758,43.393428,42.45341346,41.58023617,40.6939543,40.05348004,39.37908735,38.6897549
Post-demographicdividend,28.98443845,28.40818105,27.82137007,27.20175745,26.53868541,25.84863245,25.30535395,24.73806915,24.15037033,23.52938105,22.86985892,22.68897621,22.47304563,22.23979334,22.01448642,21.78556948,20.95283717,20.08545145,19.18810381,18.30863041,17.37747245,15.98075866,14.58667941,13.22179311
FrenchPolynesia,56.909,55.3594,53.8098,52.2602,50.7106,49.161,48.569,47.977,47.385,46.793,46.201,45.253,44.305,43.357,42.409,41.461,40.806,40.151,39.496,38.841,38.186,37.3194,36.4528,35.5862
Qatar,44.007,39.7622,35.5174,31.2726,27.0278,22.783,22.0234,21.2638,20.5042,19.7446,18.985,18.23,17.475,16.72,15.965,15.21,14.5062,13.8024,13.0986,12.3948,11.691,11.2884,10.8858,10.4832
Romania,48.168,46.6988,45.2296,43.7604,42.2912,40.822,40.0918,39.3616,38.6314,37.9012,37.171,37.5498,37.9286,38.3074,38.6862,39.065,38.7104,38.3558,38.0012,37.6466,37.292,36.206,35.12,34.034
RussianFederation,51.822,48.4678,45.1136,41.7594,38.4052,35.051,33.5634,32.0758,30.5882,29.1006,27.613,27.9486,28.2842,28.6198,28.9554,29.291,28.8178,28.3446,27.8714,27.3982,26.925,25.5276,24.1302,22.7328
Rwanda,58.724,57.5046,56.2852,55.0658,53.8464,52.627,51.4176,50.2082,48.9988,47.7894,46.58,45.348,44.116,42.884,41.652,40.42,38.3138,36.2076,34.1014,31.9952,29.889,28.4676,27.0462,25.6248
SouthAsia,97.95760551,94.6726497,91.37385293,88.04687194,84.69427388,81.31316068,78.08007635,74.84411239,71.61639513,68.40907784,65.20615532,62.38162222,59.56598158,56.75826406,53.93738535,51.12331404,48.69734846,46.2801028,43.87190431,41.47975806,39.08180528,37.04774956,34.99719038,32.92774382
SaudiArabia,59.862,55.338,50.814,46.29,41.766,37.242,33.9286,30.6152,27.3018,23.9884,20.675,18.9466,17.2182,15.4898,13.7614,12.033,11.8038,11.5746,11.3454,11.1162,10.887,10.06,9.233,8.406
Sudan,108.048,108.5328,109.0176,109.5024,109.9872,110.472,112.1538,113.8356,115.5174,117.1992,118.881,116.4282,113.9754,111.5226,109.0698,106.617,102.0868,97.5566,93.0264,88.4962,83.966,79.994,76.022,72.05
Senegal,125.645,122.9,120.155,117.41,114.665,111.92,110.4444,108.9688,107.4932,106.0176,104.542,102.7754,101.0088,99.2422,97.4756,95.709,93.9708,92.2326,90.4944,88.7562,87.018,83.6376,80.2572,76.8768
Singapore,7.889,7.7994,7.7098,7.6202,7.5306,7.441,7.461,7.481,7.501,7.521,7.541,7.225,6.909,6.593,6.277,5.961,5.5506,5.1402,4.7298,4.3194,3.909,3.8712,3.8334,3.7956
SolomonIslands,84.761,82.0334,79.3058,76.5782,73.8506,71.123,70.921,70.719,70.517,70.315,70.113,68.6146,67.1162,65.6178,64.1194,62.621,60.8268,59.0326,57.2384,55.4442,53.65,51.5598,49.4696,47.3794
SierraLeone,176.055,173.739,171.423,169.107,166.791,164.475,162.7572,161.0394,159.3216,157.6038,155.886,153.6366,151.3872,149.1378,146.8884,144.639,140.7786,136.9182,133.0578,129.1974,125.337,122.4688,119.6006,116.7324
ElSalvador,98.73,97.1964,95.6628,94.1292,92.5956,91.062,89.9,88.738,87.576,86.414,85.252,83.5498,81.8476,80.1454,78.4432,76.741,74.7598,72.7786,70.7974,68.8162,66.835,66.1952,65.5554,64.9156
SanMarino,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,101.73,106.6984,111.6668,116.6352,121.6036,126.572,126.6378,126.7036,126.7694,126.8352,126.901,126.9516,127.0022,127.0528,127.1034,127.154,123.7978,120.4416,117.0854,113.7292,110.373,107.7876,105.2022,102.6168
Serbia,36.033,34.9806,33.9282,32.8758,31.8234,30.771,29.7352,28.6994,27.6636,26.6278,25.592,24.8542,24.1164,23.3786,22.6408,21.903,21.6446,21.3862,21.1278,20.8694,20.611,19.9722,19.3334,18.6946
Sub-SaharanAfrica(excludinghighincome),137.940918,136.9155603,135.8601965,134.7644512,133.615682,132.4266075,131.2166529,130.0156846,128.8510109,127.7290936,126.6549274,124.8833014,123.152,121.4491159,119.7420987,118.0590633,116.1806253,114.2889899,112.3736581,110.4091208,108.4289292,105.8710905,103.3107735,100.7519911
SouthSudan,136.059,134.8096,133.5602,132.3108,131.0614,129.812,127.8256,125.8392,123.8528,121.8664,119.88,115.5712,111.2624,106.9536,102.6448,98.336,94.2836,90.2312,86.1788,82.1264,78.074,73.1924,68.3108,63.4292
Sub-SaharanAfrica,137.9318491,136.9065707,135.8512929,134.7557757,133.6071111,132.4181243,131.2083807,130.0076046,128.8432163,127.721727,126.647857,124.8769776,123.1463348,121.4439979,119.737223,118.0544568,116.1761787,114.2848017,112.3696569,110.405578,108.4256977,105.8680979,103.3080092,100.7494081
Smallstates,86.79818189,85.39593272,83.97860969,82.52278736,80.81324357,79.08214247,77.62391447,76.18717789,74.78205049,73.31353956,71.90640011,71.18584489,70.49647269,69.80916216,68.88302197,68.0306274,67.041308,66.17694657,65.35809114,64.34153198,63.34910385,62.00652221,60.66372667,59.28476876
SaoTomeandPrincipe,115.385,113.8506,112.3162,110.7818,109.2474,107.713,106.2168,104.7206,103.2244,101.7282,100.232,98.7858,97.3396,95.8934,94.4472,93.001,92.1192,91.2374,90.3556,89.4738,88.592,86.88,85.168,83.456
Suriname,65.331,64.25,63.169,62.088,61.007,59.926,58.983,58.04,57.097,56.154,55.211,54.4226,53.6342,52.8458,52.0574,51.269,50.6308,49.9926,49.3544,48.7162,48.078,47.2984,46.5188,45.7392
SlovakRepublic,45.361,41.7286,38.0962,34.4638,30.8314,27.199,25.8952,24.5914,23.2876,21.9838,20.68,20.6778,20.6756,20.6734,20.6712,20.669,20.8024,20.9358,21.0692,21.2026,21.336,20.8706,20.4052,19.9398
Slovenia,19.522,17.4516,15.3812,13.3108,11.2404,9.17,8.5076,7.8452,7.1828,6.5204,5.858,5.673,5.488,5.303,5.118,4.933,4.8456,4.7582,4.6708,4.5834,4.496,4.2084,3.9208,3.6332
Sweden,11.37,10.539,9.708,8.877,8.046,7.215,7.0502,6.8854,6.7206,6.5558,6.391,6.3152,6.2394,6.1636,6.0878,6.012,5.9024,5.7928,5.6832,5.5736,5.464,5.541,5.618,5.695
Swaziland,124.793,121.711,118.629,115.547,112.465,109.383,107.9878,106.5926,105.1974,103.8022,102.407,99.5224,96.6378,93.7532,90.8686,87.984,87.6624,87.3408,87.0192,86.6976,86.376,79.9952,73.6144,67.2336
SintMaarten(Dutchpart),,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,68.097,66.0594,64.0218,61.9842,59.9466,57.909,57.9072,57.9054,57.9036,57.9018,57.9,58.3022,58.7044,59.1066,59.5088,59.911,59.933,59.955,59.977,59.999,60.021,58.9794,57.9378,56.8962
SyrianArabRepublic,67.92,67.1456,66.3712,65.5968,64.8224,64.048,61.9782,59.9084,57.8386,55.7688,53.699,51.87,50.041,48.212,46.383,44.554,44.1054,43.6568,43.2082,42.7596,42.311,41.1662,40.0214,38.8766
TurksandCaicosIslands,,,,,,,,,,,,,,,,,,,,,,,,
Chad,218.094,217.7618,217.4296,217.0974,216.7652,216.433,215.092,213.751,212.41,211.069,209.728,204.1582,198.5884,193.0186,187.4488,181.879,175.9062,169.9334,163.9606,157.9878,152.015,144.594,137.173,129.752
EastAsia&Pacific(IDA&IBRDcountries),27.86822431,26.75609203,25.6199252,24.4100436,23.02901047,21.5846759,21.50117263,21.2840907,20.9169296,20.39089867,19.74385267,19.24934011,18.92212615,18.81768936,18.82073089,19.01804788,19.45443377,20.00357205,20.58359628,21.22752346,21.89354246,22.51412005,23.07728858,23.54483965
Europe&CentralAsia(IDA&IBRDcountries),51.52519633,49.11973035,46.71437598,44.30325936,41.89996877,39.46739086,37.57815689,35.68409002,33.81392434,31.91772896,30.02455669,30.01222246,30.01309009,30.01762122,30.01559994,29.99835317,29.56458025,29.13732434,28.70198204,28.25473219,27.80557163,26.76586247,25.72327825,24.66877414
Togo,109.663,107.1262,104.5894,102.0526,99.5158,96.979,96.2936,95.6082,94.9228,94.2374,93.552,93.3896,93.2272,93.0648,92.9024,92.74,92.5394,92.3388,92.1382,91.9376,91.737,91.8462,91.9554,92.0646
Thailand,50.225,49.3276,48.4302,47.5328,46.6354,45.738,44.972,44.206,43.44,42.674,41.908,42.0144,42.1208,42.2272,42.3336,42.44,42.8914,43.3428,43.7942,44.2456,44.697,44.6664,44.6358,44.6052
Tajikistan,57.373,55.9474,54.5218,53.0962,51.6706,50.245,48.3662,46.4874,44.6086,42.7298,40.851,41.154,41.457,41.76,42.063,42.366,41.788,41.21,40.632,40.054,39.476,38.9126,38.3492,37.7858
Turkmenistan,26.421,26.2236,26.0262,25.8288,25.6314,25.434,25.2312,25.0284,24.8256,24.6228,24.42,23.7132,23.0064,22.2996,21.5928,20.886,20.3088,19.7316,19.1544,18.5772,18,17.3494,16.6988,16.0482
LatinAmerica&theCaribbean(IDA&IBRDcountries),82.95576693,83.13214959,83.3079963,83.48686504,83.66275162,83.84408853,82.95823128,82.06628807,81.15973627,80.2403242,79.30423639,77.59295091,75.89138746,74.20568756,72.5329906,70.87176048,70.09618323,69.31591721,68.53154546,67.74510706,66.9584345,65.99040272,65.02532279,64.05937724
Timor-Leste,59.454,61.9486,64.4432,66.9378,69.4324,71.927,71.56,71.193,70.826,70.459,70.092,69.2354,68.3788,67.5222,66.6656,65.809,63.0882,60.3674,57.6466,54.9258,52.205,49.964,47.723,45.482
MiddleEast&NorthAfrica(IDA&IBRDcountries),63.91616129,60.8337159,57.78097096,54.71910048,51.65333637,48.50655575,47.04836129,45.56904379,44.08959021,42.58601107,41.08878876,40.89947323,40.73380699,40.59362262,40.49968335,40.44380318,40.78699555,41.14792597,41.52129138,41.90670879,42.29937404,42.11282614,41.92500768,41.70787807
