country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Pakistan,15.8827917,16.40652761,16.39599075,17.09479897,17.47636932,15.03047136,16.33164903,17.78041341,18.25015979,18.59490229,19.17646202,19.10596896,19.31674767,20.32965115,21.40118878,22.98168356,24.65517263,25.16579983,25.87014562,27.43716026,28.79821308,29.1461699,29.15210787,29.18121857,29.29730922,29.56239539,29.82771359
Panama,49.10125065,49.71747567,49.73104138,49.81832158,51.12919505,52.33878959,53.12169938,53.91200453,54.07347416,54.25094556,55.28616943,56.33835531,57.39992625,58.07814955,57.89952289,59.10968573,57.76836234,58.72501583,58.66351742,60.10402198,59.73110395,57.31284286,59.8119964,61.94662279,62.75670864,62.79486247,62.84747474
Peru,59.50751374,57.40910077,58.29838203,59.28395743,60.34628785,63.44053883,66.66789354,70.00121406,69.79782754,73.34317531,69.73208207,74.56700634,74.23256387,73.87004654,73.33577939,72.82556833,71.35424921,77.34822277,77.18126039,77.68899695,77.84338946,78.21411976,78.35928985,78.7791341,79.41608216,79.5673481,79.71447412
Philippines,57.51375834,56.80135599,57.60177551,57.90985428,57.47950232,59.15996048,58.67686293,59.06405896,59.19833686,60.63824607,59.54504837,63.36850163,63.12518959,61.25444611,60.42709279,62.27447288,61.29552027,61.45383207,61.3977187,61.89985188,63.12337471,63.59201578,63.61552544,63.79613579,63.98786584,64.09433577,64.20022382
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,
PapuaNewGuinea,95.74864166,96.10979945,96.68571453,97.51976524,97.70797273,97.30776458,97.57656861,97.12332237,96.69779396,96.6007704,96.26601362,96.07450113,95.88227466,95.81215168,95.77357563,95.78586656,95.75451457,95.97937212,96.19562979,96.35972071,96.69299793,97.12672624,97.52875932,97.77310007,98.05817258,97.9619152,97.87014714
Poland,76.47132291,76.59954585,76.79181645,76.81206928,77.41907261,76.84206044,76.86529635,76.30716803,76.56614583,77.11834901,77.61859053,77.76544225,77.43612171,77.2743389,76.74163965,75.99583694,74.86295617,74.50548255,74.14042056,74.29140477,75.08397222,74.9728864,75.27922015,75.13079491,75.30644841,75.3034017,75.42280964
Pre-demographicdividend,72.48554789,72.8454673,73.25967012,73.80642465,74.20276681,74.59554434,75.02755018,75.44181194,75.85512456,76.28875877,76.79143647,77.28722041,77.78935613,78.32461809,78.89003224,78.87471794,79.09024442,79.25270339,79.45331624,79.5646535,79.66890886,79.63488706,79.32132097,79.14945415,79.22798387,79.19405161,79.17439529
PuertoRico,50.62424533,50.1783119,51.80570668,54.60142595,54.76962465,55.00438914,54.81584733,55.75317819,55.58377736,60.02708009,58.43090691,59.81425885,61.21523752,62.02552666,60.90527713,62.44855888,64.86604029,64.00442897,64.84642074,65.99820831,65.37093382,66.27690195,65.95826989,66.08621782,66.47221052,66.53649861,66.58908729
"Korea,Dem.People’sRep.",85.58244627,85.30500693,85.01494989,84.68566787,84.38364787,84.11138948,83.91916031,83.78449685,83.56120642,83.47678895,83.45569001,83.4098348,83.47987318,83.59013134,83.87416025,84.04638684,84.32500036,84.62134222,84.72696971,84.67990108,85.00689752,85.31284918,85.43545062,85.58360605,85.68283563,85.66538074,85.69382532
Portugal,67.77229212,70.10816207,69.70021835,71.18228551,71.97154725,72.65186455,73.50538825,74.63933847,74.19234216,74.84419178,75.74083959,76.32081153,76.91837375,78.08711573,78.56186516,79.98238854,80.20254087,81.08952761,81.13848767,82.49851459,83.51998829,81.7897119,82.89342387,83.44132559,83.45679537,83.50190571,83.59681374
Paraguay,57.9033675,58.21049925,58.74292313,59.07093154,59.44350431,59.76807585,57.63612707,55.49873386,53.5451464,55.19812862,57.35212768,59.48617247,60.43977828,61.40059122,62.382903,63.37374322,64.35030574,65.207423,64.56658111,66.09616024,64.53324056,65.4892437,66.93636729,67.52240908,68.58481349,68.66840536,68.77393541
WestBankandGaza,13.36014058,13.01031762,13.49845718,13.70699093,13.77784763,13.90045055,14.01234558,14.7929082,15.75646353,16.47137938,15.97700881,15.7053832,16.03524072,18.14640118,20.50151984,21.0674526,21.69552276,22.27136423,22.96327463,23.54277751,22.28514411,24.34950337,25.37477385,25.1628695,25.51569069,25.78964836,26.0676607
Pacificislandsmallstates,55.08501323,56.33375338,57.60601674,58.87339913,60.24113232,61.52228069,62.82372687,62.92628914,63.08043748,63.24457952,63.29214306,63.31853709,63.44947898,63.69590775,63.85871152,64.01859972,64.1953953,64.35105244,64.28854811,64.11299089,64.32475158,64.60647775,64.77519619,64.95436163,65.12544795,65.27508308,65.41920237
Post-demographicdividend,68.82379381,69.52526614,69.89973114,70.19509389,70.90169768,71.25099726,71.70102329,72.26357634,72.51012264,73.04759698,73.45235872,73.89876989,74.36830382,74.97241725,75.35424981,75.6562577,76.12690049,76.40129747,76.88636494,77.57378355,78.01248484,78.07316016,78.24973135,78.67254165,79.00004303,79.05343038,79.12821465
FrenchPolynesia,66.40001065,66.95375142,67.54449434,68.16086718,68.78344936,69.36897448,69.98276013,69.82878289,69.6410131,69.50761467,69.50352655,69.70028326,69.97354328,70.59988147,71.20977049,71.80188765,72.47961417,73.13219028,73.36722664,73.20472468,73.36955059,73.69271849,73.80723726,73.82096355,73.90081172,73.84063345,73.79210015
Qatar,43.30061402,44.50986735,44.67179697,44.78108038,44.46749014,44.04909572,43.2537076,42.07837802,41.83947663,42.05320397,42.13486825,43.93937691,45.13266526,46.02653161,45.87210065,46.1871273,49.99081442,52.83108319,52.40469072,52.01182673,53.84446658,56.12371844,54.4065348,57.14650479,56.74824306,56.94664356,56.82002608
Romania,77.00347396,76.85289283,76.82087986,77.99174193,79.33224346,80.83826144,79.19616718,81.67850651,81.0863729,81.49638622,81.42051359,81.37739488,78.64256839,77.4816627,77.23656431,76.21477241,76.45068028,75.77819855,74.58294915,74.25631736,74.30111441,75.43915542,74.52452394,74.05379082,73.31500633,73.28157042,73.30571629
RussianFederation,77.98306825,77.37462671,76.64657981,75.91621794,75.17565875,75.39556517,75.75824009,76.53986172,76.82003162,78.70698609,79.16331197,78.91608498,80.34432952,81.21068787,81.54673696,81.96295744,82.30437749,81.7187982,80.5744856,80.80928049,79.85130397,80.03008874,79.92088067,79.32872833,79.13890362,79.00787216,78.99636457
Rwanda,100.0427171,99.61629826,99.19005796,98.7683808,98.35689561,97.95572394,97.38076369,98.29042147,99.1442238,100.0092891,100.9476545,102.1493345,102.2180312,102.8999665,103.4337166,103.7409764,103.6716177,103.4185105,103.0500036,102.8442997,102.8227133,102.9886515,103.3018164,103.7461939,104.1358686,103.8608993,103.5916678
SouthAsia,43.37314069,43.64605579,43.70095042,43.89356706,44.06652912,43.57392076,43.25411973,43.12756799,43.09335504,42.84300062,42.69152812,43.02111753,43.3668228,43.7553974,44.16669045,44.59860465,43.17312189,41.68708503,40.26592438,38.9975205,37.69628852,37.12468841,36.5346086,36.66081305,36.67538969,36.8182941,36.96078381
SaudiArabia,18.0956115,17.959636,17.85328838,18.32226993,18.76068385,19.18022112,19.80056462,20.47166693,21.18649818,21.92496823,20.88550302,20.65842198,20.77552485,21.5574393,22.38041712,23.23556705,24.29957758,23.76212448,23.37962468,22.93901054,24.17954972,25.5342523,25.8982583,25.21667276,25.31579818,25.35070666,25.45235457
Sudan,34.93233895,34.81803175,34.7328,34.68010117,35.49108776,36.6756743,38.15483213,37.56110193,36.97529497,36.39952739,35.83183154,35.27265633,34.72776376,34.19919723,33.68695511,33.1929763,32.71548102,32.25683472,31.81545377,31.39495106,31.7691109,31.91486298,32.29407828,33.08913865,33.53757496,33.61187093,33.68800205
Senegal,63.44047666,62.4354312,61.43496141,60.44143466,59.45766796,58.48148305,57.5339927,56.60539687,55.70202269,54.82449753,53.97239872,53.12129296,52.29735754,51.50188868,50.73503206,49.99789302,49.27915872,52.11047645,55.00881404,57.96134475,60.95462275,63.94917955,63.9901282,64.08200463,64.11795685,64.15296021,64.19058446
Singapore,63.97728664,61.76346796,62.16025388,61.7865612,61.8950617,62.99447248,63.70418376,63.67232508,64.09923173,65.28149321,67.16385481,66.70856187,65.86098517,67.30389974,68.33628888,69.73378977,71.21175091,71.39417641,73.02406774,72.28260555,73.97021827,75.05238781,75.80010894,76.24601697,76.29155112,76.1902295,76.11584516
SolomonIslands,83.33518688,83.34121364,83.62436133,83.58073499,83.7587968,83.90497853,83.79070965,83.54137362,83.44742395,83.26464551,82.46696468,82.04352879,81.92197418,82.19454587,82.39567547,82.57157373,82.54633197,82.53936234,82.54895373,82.20589654,82.4708775,82.85331471,83.04857313,83.16774931,83.16636201,83.14993791,83.1290553
SierraLeone,91.05807412,91.44662733,93.19792818,93.77826123,94.580566,95.74052313,96.22795766,97.11192377,97.57057461,98.22672046,98.44908539,99.27126567,98.50675279,98.44993942,97.91407594,97.59268023,97.23960803,96.88234578,96.52933846,96.18407432,95.85308814,95.61205007,95.38055226,95.16268255,94.95427256,94.86727346,94.76973413
ElSalvador,48.93688216,49.06117177,49.19110287,51.69166168,53.32823601,51.52399507,51.11162611,51.58367818,55.56086863,56.74243572,57.07619991,57.43419753,57.8395033,58.1005082,56.79783687,57.59493751,58.41631051,58.14608669,57.8851352,58.82553162,58.83038728,59.0302485,59.23744379,61.05345672,61.89458879,62.04348347,62.174805
SanMarino,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,45.78316617,45.90760347,45.19943741,44.89935741,44.73936405,44.43510388,44.0590889,43.56326885,43.06959565,42.80089907,42.64905902,42.39539418,42.32052987,42.38693517,42.16859602,42.18223258,42.15665513,42.12717902,42.14260458,42.25365292,42.50000125,42.61688804,42.85901846,43.31986604,43.74810888,43.8007252,43.85419522
Serbia,65.21448577,65.36518038,65.81684798,66.26118964,66.68816138,67.09591767,67.46766423,67.82319484,68.16836735,68.50509633,68.825986,69.21237502,69.56414594,69.88697974,70.18886425,70.34699756,70.84855959,72.29692032,72.71881998,73.10009356,72.11655534,71.53348694,71.58480589,72.19967843,72.10550669,72.16647806,72.30471729
Sub-SaharanAfrica(excludinghighincome),75.96416535,76.38897392,76.89032207,77.40937321,77.84159445,78.26543036,78.69359503,79.15995041,79.617053,80.06038056,80.76787271,81.48036565,82.04150182,82.60160059,83.1779899,83.39541291,83.62720714,83.67023145,83.6815739,83.74430768,83.80928576,83.89136454,83.68342299,83.69902525,83.85451005,83.83739018,83.81817381
SouthSudan,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-SaharanAfrica,75.96416535,76.38897392,76.89032207,77.40937321,77.84159445,78.26543036,78.69359503,79.15995041,79.617053,80.06038056,80.76787271,81.48036565,82.04150182,82.60160059,83.1779899,83.39541291,83.62720714,83.67023145,83.6815739,83.74430768,83.80928576,83.89136454,83.68342299,83.69902525,83.85451005,83.83739018,83.81817381
Smallstates,66.83747193,67.79554343,67.79027164,67.80150259,68.16507295,68.01199691,68.36877792,68.47560965,68.50845953,68.82137515,69.13811807,69.63752774,70.03688802,70.40892286,70.70056489,71.23000917,71.43739907,71.3202232,71.37781606,71.27509,71.56344297,71.82869017,71.92836597,72.20895568,72.39784195,72.4143523,72.41921844
SaoTomeandPrincipe,47.302849,47.53786957,47.66880108,47.92707792,48.33230628,48.98371849,49.9500114,51.18471158,52.50266633,53.864239,55.25283865,56.40013855,57.50408625,58.2301177,58.88624831,59.50179432,59.41333903,59.67658565,59.45217533,59.42767804,59.3638612,59.28788618,59.27503446,59.296576,59.31871366,59.43824366,59.52355718
Suriname,60.54836819,57.53861693,54.44000899,46.94824773,51.96136835,49.03352265,50.08829275,51.37615923,52.84004915,54.41538747,54.69408351,55.03105533,55.28458677,55.48740309,55.70768817,55.98679295,56.39015356,56.83967947,57.31752054,57.7980797,58.26477959,58.46398561,58.66109092,58.83698317,58.95945029,59.01997999,59.06387942
SlovakRepublic,81.67451331,81.71141047,80.57376599,78.98326555,74.35845707,74.81417722,76.14525377,76.09245022,75.52289686,76.19564483,77.21720329,77.05142142,76.80563426,76.96791321,76.63006539,74.831294,74.32416742,74.51641096,74.7231998,73.87562917,74.88979138,73.92178057,74.40168301,75.20655213,75.17582591,75.2404084,75.3836721
Slovenia,79.16397476,79.26770255,79.33703261,79.55160739,78.59267095,78.9895186,79.68922229,81.372731,80.41030812,79.84671797,80.15327642,78.87791125,79.49496196,78.994532,79.72661914,80.09458428,81.10400955,80.58003858,81.70748595,81.58641079,81.13697013,81.7690405,82.57582904,81.78072438,82.71536973,82.88301062,83.11447687
Sweden,87.65866539,87.29323631,87.19959911,86.93531269,86.33461612,86.71945081,87.09457642,86.45222298,85.51721713,85.97534106,85.57201911,87.07172139,87.11549197,86.91201757,87.75993011,87.07022167,87.14889708,87.83580016,87.82046314,87.90795762,86.66226328,87.80877778,88.53088217,88.71804893,89.17699861,89.19256094,89.23654997
Swaziland,44.15424037,44.12381119,43.94969279,43.84884661,44.0024356,44.34053394,45.08107735,46.11856874,47.34947616,48.59227868,49.83383722,50.88334328,51.82292595,52.70836674,53.5996326,54.5999052,55.78998245,56.9887534,58.21201304,59.37873456,60.32120455,61.2264428,61.79941024,62.16959639,62.46677835,62.4092007,62.35192106
SintMaarten(Dutchpart),,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,
SyrianArabRepublic,21.77313221,22.97693908,24.23484658,25.54794514,26.91631636,28.33737326,27.61020353,26.95263513,26.3550482,25.80760712,24.44513579,25.2604623,24.68327263,24.53530321,22.87036805,21.36399441,19.97796617,19.14503905,19.99000202,17.99110135,18.28654785,17.96253222,17.65500973,17.40576466,17.15658243,17.18068501,17.33237243
TurksandCaicosIslands,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,79.4716534,78.86231891,78.34862166,80.52331324,80.5735988,80.62221161,80.6631422,80.70411992,80.7428845,80.774874,80.80006094,80.81423375,80.82436108,80.83068315,80.83773439,80.84300323,80.84192244,80.83983222,80.83948248,80.83805294,80.83477292,80.81978838,80.80727918,80.7926711,80.77495692,80.76108547,80.74083989
EastAsia&Pacific(IDA&IBRDcountries),83.41880983,83.09662087,82.78672784,82.64917319,82.52538691,82.40243975,82.28174234,82.13475343,82.18013967,81.96657317,81.88369755,81.68219236,81.39574187,81.08936491,80.78146469,80.63779486,80.33521921,80.14673723,79.90614124,79.58321195,79.4387733,79.46348701,79.33566012,79.2211601,79.17647306,78.99431636,78.81584755
Europe&CentralAsia(IDA&IBRDcountries),73.33928308,73.0714293,72.67221359,71.91803723,72.05906373,72.15734039,72.13631811,72.35437788,72.44835139,73.46040466,73.45989098,73.55883534,74.22779227,74.38026726,74.02015519,73.78827098,73.86582404,73.59058737,72.93335783,73.05133298,72.82277425,72.76441245,72.61362911,72.47396717,72.18793072,72.02403247,71.92245243
Togo,78.60332418,80.17923554,81.74205599,83.29520875,84.83467688,86.35716492,87.79713786,89.20887069,90.5927581,91.94615986,93.26729458,94.52815369,95.75730898,96.95409653,98.11777473,99.24883557,100.3415378,100.5660429,100.753,100.8561023,100.9091178,100.8897305,100.813068,100.7689386,100.7350691,100.5816932,100.4337247
Thailand,87.00035539,84.94475444,82.67225795,80.18776584,77.50005996,79.33476784,81.19168882,82.23212292,80.90281214,80.17348273,80.82104059,80.22439054,80.4197574,80.62078516,80.01978799,81.12255308,79.86813594,80.47004877,80.54368486,79.32362368,79.46172644,80.99969698,80.29811735,78.60487813,78.49087688,78.49517323,78.50536297
Tajikistan,76.77846816,76.8045076,76.83087464,76.86546527,76.91870415,77.0003548,77.10435607,77.23058987,77.36914769,77.50989129,77.63538883,77.62072138,77.56419625,77.46503838,77.33074486,77.23014766,77.09934861,76.95140424,76.79036915,76.61619614,76.43172278,76.48609979,76.54558669,76.60899051,76.66636732,76.69066129,76.60808683
Turkmenistan,61.94395779,62.36287356,62.71882026,63.14815524,63.78421037,64.17653225,64.60110788,65.21369173,65.24146471,64.96577979,64.61941545,64.21755197,63.91291633,63.55054806,63.15253569,62.81855578,62.48515044,62.1131161,61.76145986,61.48311217,61.20104281,61.15149757,61.09251743,61.0279719,60.96516102,60.93229722,60.92139132
LatinAmerica&theCaribbean(IDA&IBRDcountries),49.09884271,50.85752192,53.14581923,53.49695745,54.51499975,55.91603703,56.08598276,57.55701041,58.23943669,59.58989997,60.04071829,60.9930205,62.33274385,62.99770084,63.96591751,64.59009163,64.80730491,65.34542697,65.54802043,66.22873088,65.94450204,65.77096646,66.48205147,66.75526449,67.52046146,67.55590218,67.60071788
Timor-Leste,52.84588569,52.32777445,51.73173259,51.14033885,50.57715042,50.17911058,49.96524529,50.0556535,50.59318665,50.97127541,51.14338898,51.10155811,50.22945814,49.45055221,48.80990437,48.317606,47.86050611,47.50701891,47.24307327,47.1072912,47.1673903,47.33350146,47.5808812,47.86057027,48.10976004,48.22579959,48.29143468
MiddleEast&NorthAfrica(IDA&IBRDcountries),23.72105754,22.45045054,23.06630073,22.9287333,23.55953922,23.542057,23.70064493,23.84390374,24.11249348,24.60802119,24.86531284,24.93132866,24.82485796,25.70620498,26.36006168,26.9093937,26.96284418,27.5710669,27.05385884,27.143144,27.08771476,26.89346375,27.11134815,27.37623329,27.24106509,27.38588508,27.50514006
Tonga,47.53917844,50.49702803,53.62704358,56.90488569,60.29948979,61.40869933,62.50668735,63.64247206,64.80476937,65.99896499,67.21179702,68.34119252,69.49479899,70.66963855,70.6754693,70.78738563,70.66778417,70.39270916,70.37036739,70.4718866,70.6167827,70.82276439,70.9282585,71.00073783,71.14758099,71.27481047,71.41486465
SouthAsia(IDA&IBRD),43.37314069,43.64605579,43.70095042,43.89356706,44.06652912,43.57392076,43.25411973,43.12756799,43.09335504,42.84300062,42.69152812,43.02111753,43.3668228,43.7553974,44.16669045,44.59860465,43.17312189,41.68708503,40.26592438,38.9975205,37.69628852,37.12468841,36.5346086,36.66081305,36.67538969,36.8182941,36.96078381
Sub-SaharanAfrica(IDA&IBRDcountries),75.96416535,76.38897392,76.89032207,77.40937321,77.84159445,78.26543036,78.69359503,79.15995041,79.617053,80.06038056,80.76787271,81.48036565,82.04150182,82.60160059,83.1779899,83.39541291,83.62720714,83.67023145,83.6815739,83.74430768,83.80928576,83.89136454,83.68342299,83.69902525,83.85451005,83.83739018,83.81817381
TrinidadandTobago,50.57102168,66.06515556,61.47809397,58.59104237,58.67419217,59.05473674,62.10527667,61.86485552,61.38891666,61.44826815,60.90542068,62.05085128,63.22978808,65.58744705,67.9037079,70.18154175,70.59536749,68.31173061,69.97112484,68.25866663,69.65641003,70.34917544,71.01673152,71.66932713,71.41422342,71.47342721,71.56616703
Tunisia,26.94195938,27.5861624,28.25059919,28.94129572,29.65456302,30.39362469,31.09883239,31.8181797,32.13281113,32.47726175,32.85398968,33.24681276,33.68620616,34.17173047,34.70661817,35.29671633,35.22091859,35.16622884,35.13239269,35.11546093,35.10937495,34.82423843,35.61824598,35.3776212,35.13418531,35.17497687,35.23116289
Turkey,42.18546893,42.40556207,40.91966072,34.23668673,39.76283745,39.78097684,39.58298186,37.64305428,38.28594139,39.77909521,36.2377698,37.4897138,39.27611065,38.06431938,33.47996885,33.25838404,33.97921467,34.0075372,35.03214723,36.99320211,39.05118793,40.30136931,41.58552922,42.76308334,42.45841416,42.48680707,42.52780078
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,95.14633233,95.23840598,95.36615813,95.48664549,95.59784389,95.66839488,95.70373992,95.74833329,95.78474848,95.7966451,95.80144303,95.77101398,96.30759475,96.83965662,97.37129848,97.90350846,98.41091002,98.15989071,97.87376324,97.56136884,97.22491066,96.87714455,93.53113776,88.78507127,88.80757881,88.8571416,88.88702005
Uganda,99.52183322,99.39144791,99.28795293,99.07995603,98.90624464,98.63557904,98.39647567,98.24714825,98.11125532,97.92704945,97.85581446,97.73696415,97.56508554,97.1973932,96.87206706,96.66533206,96.04971309,95.53185689,95.08810102,94.71931861,94.41280676,94.16218756,93.96686513,93.79236772,93.90824478,93.89622328,93.89097718
Ukraine,79.03532407,78.95244757,78.68810484,78.38152048,78.23890126,78.2928846,78.55845079,78.96866233,79.44089801,79.82814086,80.0380656,80.18004778,81.16190527,81.17502045,81.40272608,79.5360978,79.70937193,79.80032499,79.80843192,79.77976814,79.50856655,78.13850516,76.63875784,77.54745514,77.42209307,77.41729604,77.45863178
Uppermiddleincome,76.51337966,76.49886659,76.53843345,76.26398944,76.24205864,76.43426984,76.44321738,76.61984287,76.58315727,76.85015029,76.92910569,76.86325077,76.95154722,76.84600004,76.65226113,76.56588428,76.34995629,76.15664877,75.78644347,75.63662083,75.22258045,75.25048095,75.29653571,75.25012699,75.2514402,75.04409173,74.84539244
Uruguay,57.9895779,58.57035957,61.10960408,61.19157236,62.30427647,63.21451489,64.49772094,65.79645837,67.10733642,67.87761671,68.64918773,70.08395113,70.34578825,70.72138998,70.89475862,71.05337365,68.35931857,70.48851874,71.05276565,71.60617118,71.80279053,72.51478641,72.85082762,72.05110605,72.53666352,72.60983018,72.74466543
UnitedStates,74.82703089,75.23048024,75.72644905,76.19515093,77.7629367,78.00614731,78.434678,79.05516729,79.21362634,79.48717646,79.62036725,79.9008588,80.14057454,80.7151936,80.56913606,80.74866302,80.73148161,80.92563472,81.45597536,82.17738286,82.23768269,82.07828205,81.78621312,81.62108965,81.87706838,81.85311936,81.82298114
Uzbekistan,63.03732941,63.37610217,63.94080955,64.24173454,64.63174314,64.91122961,65.14505108,65.26217549,65.39217457,65.50488993,65.59793257,65.67391196,65.73342438,65.75197699,65.58837038,65.39982069,65.15857997,64.82169766,64.49882677,64.21112477,63.90628208,63.83678887,63.74980412,63.65236908,63.55536781,63.4621215,63.39506714
St.VincentandtheGrenadines,54.39556179,55.24562034,56.65066392,57.43054331,57.91448819,58.73228332,59.42662478,61.17275877,62.20642447,63.10812484,63.40803929,64.21226725,65.41205277,66.70584588,67.62366514,68.34315538,69.61189254,70.36012005,70.91047719,71.04669063,71.07117759,71.29185474,71.76158849,72.2952461,72.74290289,72.95920672,73.20315402
"Venezuela,RB",46.16377529,47.72523718,46.98701458,45.56123257,46.10005777,50.23963434,53.25598846,55.93393951,57.55083511,58.54183867,59.52626817,63.67163496,65.64039076,64.84750132,64.09689251,63.39365739,62.74439314,62.7198896,63.33678716,64.3315779,63.82364467,64.59985446,64.68708507,64.56824935,65.51068747,65.60116149,65.69569176
BritishVirginIslands,,,,,,,,,,,,,,,,,,,,,,,,,,,
VirginIslands(U.S.),64.44927532,65.07782851,65.45085219,65.6075109,65.69434919,65.92204505,66.24962308,66.66248515,67.06788772,67.54119602,68.49894416,69.09298905,69.84431383,70.62134495,71.37807043,72.06162495,72.79959715,73.42135103,73.90055978,74.28705808,74.74038873,74.76422693,74.76180367,74.71763595,74.62700622,74.48801113,74.39632157
Vietnam,87.40424355,87.4501544,87.52869701,87.60250725,87.69224836,87.79686547,87.92773397,88.04018768,88.11542219,88.17370935,88.26386724,88.33707528,88.40979262,88.48762988,88.5702464,88.64589286,88.74166797,88.83442349,88.8883445,88.92349509,88.78798744,88.72478184,88.66596927,88.63435691,88.72686498,88.71386487,88.72259894
Vanuatu,89.1941322,88.68771424,88.16669898,87.63390726,87.08895369,86.52969332,85.96358499,85.3710887,84.75704239,84.12062622,83.46373381,82.79777458,82.10851839,81.39844597,80.67324066,79.9326839,79.06386504,78.15473705,77.22407705,76.30072884,76.21686709,76.24598523,76.31217422,76.38735552,76.46576859,76.55547376,76.63041262
World,67.59198293,67.6929868,67.80067147,67.79906889,67.99769226,68.05056214,68.08096056,68.2143019,68.31180614,68.48123964,68.55993156,68.68974421,68.84063194,68.96193762,69.01712457,69.09266802,68.85279247,68.6148275,68.33042492,68.16684386,67.91309881,67.80889365,67.72478017,67.74477617,67.81002344,67.71844377,67.63897806
Samoa,52.17912431,52.10564348,51.18577421,50.29884708,49.41782775,48.51639599,47.51221443,46.54768382,45.64964195,44.83126629,44.06697283,43.2818959,42.54139803,41.8760514,41.30062118,40.80863342,40.38299886,40.05319029,39.83479931,39.74014511,39.77641172,39.91524495,39.89544744,39.81154967,39.79304848,39.87139954,39.96077075
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen,Rep.",22.00314481,21.87983398,22.27489617,22.54849189,22.7758006,24.23295091,25.75395565,27.33302989,28.97433264,30.68370702,31.1341061,31.57076514,31.98021581,32.3596171,32.74141634,33.13544855,33.47597681,33.80647381,34.12770677,34.42391236,34.76976065,34.89475166,35.01089929,35.1209893,35.23778159,35.32468962,35.42316518
SouthAfrica,60.11622784,61.63719593,63.4202152,65.08620944,66.67862531,68.31116002,69.94052261,71.66384426,73.5019558,75.28934896,76.60235993,77.89285174,77.12958529,75.68680839,74.17968839,75.82508269,77.46874079,76.34255797,74.53483965,74.16380179,73.72080666,75.37447641,75.16869482,77.06612782,77.04377837,76.74515562,76.38558696
Zambia,87.36378902,87.61383522,87.89168984,87.89347753,88.32235807,88.35932536,88.26163854,88.19728543,88.20653174,88.01749318,87.78877253,87.47447069,87.13960715,86.72342032,86.32168118,85.95404708,86.76050411,87.70142052,88.80082438,88.43180011,88.258519,87.127292,86.20553451,86.24275249,86.30764771,86.31918386,86.34773574
Zimbabwe,84.41486491,84.22780786,84.09190084,84.0018443,83.94929571,83.92868297,83.93028619,83.94960403,82.47173976,81.05173407,84.02060024,86.56685716,88.72488597,90.55665934,92.11131206,91.48006529,90.81677284,90.12462982,89.40628969,88.66860909,87.90868225,87.14559028,87.59751058,88.27549847,88.96518604,89.05382101,89.137578
